team_short_name,team,team_id,position,first_name,last_name,full_name,jersey_number,age,height,weight,madden_score,total_salary,signing_bonus,birthday,years_pro
ARI,Cardinals,7,QB,Kyler,Murray,Kyler Murray,1,24,70,207,82,2000000,33250000,870912000,2
ATL,Ravens,25,CB,Jimmy,Smith,Jimmy Smith,22,33,74,210,82,1000000,5000000,585878400,10
ATL,Panthers,21,CB,Donte,Jackson,Donte Jackson,26,25,70,180,82,4530000,1570000,815788800,3
ATL,Panthers,21,RE,Haason,Reddick,Haason Reddick,43,26,73,235,82,500000,1490000,780192000,4
CHI,Bears,1,HB,David,Montgomery,David Montgomery,32,24,70,222,82,2970000,1040000,865641600,2
CHI,Bears,1,DT,Eddie,Goldman,Eddie Goldman,91,27,75,318,82,24950000,11350000,757814400,6
CHI,Bengals,2,DT,D.J.,Reader,D.J. Reader,98,27,75,347,82,32750000,20240000,773020800,5
CHI,Bengals,2,CB,Mike,Hilton,Mike Hilton,21,27,69,184,82,17500000,4380000,763171200,5
KAN,Cowboys,11,WR,Michael,Gallup,Michael Gallup,13,25,73,198,82,4260000,880000,828576000,3
CHI,Broncos,4,WR,Courtland,Sutton,Courtland Sutton,14,25,75,216,82,4550000,3040000,813283200,3
ATL,Lions,19,RE,Michael,Brockers,Michael Brockers,91,30,77,302,82,13500000,10500000,661737600,9
ATL,Packers,20,P,J.K.,Scott,J.K. Scott,6,24,78,208,82,2460000,200000,846633600,3
ATL,Jaguars,17,LG,Andrew,Norwell,Andrew Norwell,68,29,78,325,82,18500000,26500000,688348800,7
ATL,Jaguars,17,ROLB,Josh,Allen,Josh Allen,41,24,77,262,82,2000000,20750000,868752000,2
KAN,Chiefs,9,LT,Orlando,Brown Jr,Orlando Brown Jr,57,25,80,345,82,5210000,640000,830995200,3
ATL,Raiders,23,WR,John,Brown,John Brown,15,31,71,178,82,500000,3030000,639100800,7
ARI,Chargers,8,WR,Mike,Williams,Mike Williams,81,26,76,220,82,15680000,0,781228800,4
ATL,Rams,24,HB,Cam,Akers,Cam Akers,23,22,70,217,82,3730000,2430000,930009600,1
ATL,Rams,24,TE,Tyler,Higbee,Tyler Higbee,89,28,78,257,82,21500000,9680000,725846400,5
MIA,Dolphins,12,LE,Emmanuel,Ogbah,Emmanuel Ogbah,91,27,76,275,82,8000000,7000000,752544000,5
MIN,Vikings,31,DT,Sheldon,Richardson,Sheldon Richardson,9,30,75,294,82,600000,1720000,659836800,8
ATL,Patriots,22,LOLB,Matthew,Judon,Matthew Judon,9,29,75,275,82,24380000,30000000,713836800,5
ATL,Saints,27,DT,David,Onyemata,David Onyemata,93,28,76,300,82,9000000,12330000,721612800,5
ATL,Saints,27,SS,Malcolm,Jenkins,Malcolm Jenkins,27,33,72,204,82,16750000,15250000,566956800,12
ATL,Giants,16,K,Graham,Gano,Graham Gano,5,34,74,202,82,5500000,10750000,544924800,12
ATL,Giants,16,TE,Kyle,Rudolph,Kyle Rudolph,80,31,78,265,82,7500000,2750000,626572800,10
ATL,Giants,16,WR,Sterling,Shepard,Sterling Shepard,3,28,70,201,82,32000000,10890000,729302400,5
ATL,Jets,18,LT,Mekhi,Becton,Mekhi Becton,77,22,79,364,82,2000000,16440000,924393600,1
SFO,49ers,15,LE,Dee,Ford,Dee Ford,55,30,74,252,82,12950000,30630000,669340800,7
SFO,49ers,15,WR,Deebo,Samuel,Deebo Samuel,19,25,71,215,82,3010000,4230000,821664000,2
SFO,49ers,15,SS,Jaquiski,Tartt,Jaquiski Tartt,26,29,73,215,82,500000,490000,698371200,6
ATL,Seahawks,28,FS,Quandre,Diggs,Quandre Diggs,6,28,69,198,82,12250000,3310000,727660800,6
ATL,Titans,30,MLB,Jayon,Brown,Jayon Brown,55,26,72,226,82,1580000,1920000,793756800,4
ATL,Commanders,26,HB,Antonio,Gibson,Antonio Gibson,24,23,72,228,82,3780000,1160000,898560000,1
ATL,Commanders,26,LE,Montez,Sweat,Montez Sweat,90,24,78,260,82,2000000,9640000,841795200,2
ATL,Falcons,14,LT,Jake,Matthews,Jake Matthews,70,29,77,305,81,42520000,42480000,697766400,7
ATL,Falcons,14,TE,Kyle,Pitts,Kyle Pitts,8,20,78,245,81,32910495,21290000,970790400,0
ATL,Falcons,14,HB,Mike,Davis,Mike Davis,28,28,69,221,81,3000000,2500000,730080000,6
ATL,Falcons,14,K,Younghoe,Koo,Younghoe Koo,7,27,69,185,81,920000,0,775872000,4
ATL,Ravens,25,HB,J.K.,Dobbins,J.K. Dobbins,27,22,70,209,81,3630000,2090000,913852800,1
ATL,Ravens,25,FB,Patrick,Ricard,Patrick Ricard,42,27,75,300,81,3150000,4790000,769996800,4
CHI,Bills,3,LT,Dion,Dawkins,Dion Dawkins,73,27,77,320,81,30280000,29370000,767318400,4
CHI,Bills,3,DT,Ed,Oliver,Ed Oliver,91,23,73,287,81,2000000,17580000,881884800,2
KAN,Cowboys,11,WR,CeeDee,Lamb,CeeDee Lamb,88,22,74,189,81,2000000,12010000,923529600,1
CHI,Broncos,4,MLB,Alexander,Johnson,Alexander Johnson,45,29,74,255,81,3380000,0,693532800,3
CHI,Broncos,4,LG,Dalton,Risner,Dalton Risner,66,26,77,312,81,3620000,3520000,805593600,2
ATL,Lions,19,ROLB,Trey,Flowers,Trey Flowers,90,28,74,265,81,41010000,48990000,745459200,6
ATL,Packers,20,LOLB,Rashan,Gary,Rashan Gary,52,23,77,277,81,2000000,13880000,881107200,2
KAN,Colts,10,CB,Xavier,Rhodes,Xavier Rhodes,27,31,73,218,81,1020000,3750000,645753600,8
ATL,Jaguars,17,WR,D.J.,Chark Jr,D.J. Chark Jr,17,24,76,198,81,4220000,1310000,843436800,3
KAN,Chiefs,9,DT,Derrick,Nnadi,Derrick Nnadi,91,25,73,312,81,3990000,1110000,831600000,3
ATL,Raiders,23,QB,Derek,Carr,Derek Carr,4,30,75,210,81,113160000,14480000,670118400,7
ATL,Raiders,23,MLB,Nick,Kwiatkoski,Nick Kwiatkoski,44,28,74,242,81,11120000,7860000,738374400,5
MIA,Dolphins,12,SS,Eric,Rowe,Eric Rowe,21,28,73,205,81,12570000,5690000,718070400,6
MIN,Vikings,31,DT,Dalvin,Tomlinson,Dalvin Tomlinson,94,27,75,317,81,5500000,8000000,762393600,4
MIN,Vikings,31,CB,Patrick,Peterson,Patrick Peterson,7,31,73,203,81,500000,7500000,647654400,10
ATL,Patriots,22,LT,Isaiah,Wynn,Isaiah Wynn,76,25,74,310,81,15450000,6400000,818467200,3
ATL,Patriots,22,TE,Jonnu,Smith,Jonnu Smith,81,26,75,248,81,18690000,31250000,809049600,4
ATL,Giants,16,CB,Adoree',Jackson,Adoree' Jackson,22,25,71,185,81,14000000,24180000,811382400,4
ATL,Giants,16,LE,Dexter,Lawrence II,Dexter Lawrence II,97,23,76,342,81,2000000,11250000,879292800,2
ATL,Giants,16,SS,Jabrill,Peppers,Jabrill Peppers,21,25,71,213,81,3180000,11130000,812764800,4
MIA,Eagles,13,FS,Anthony,Harris,Anthony Harris,28,29,73,202,81,500000,1240000,707616000,6
MIA,Eagles,13,HB,Miles,Sanders,Miles Sanders,26,24,71,211,81,3200000,2150000,862444800,2
ATL,Steelers,29,K,Chris,Boswell,Chris Boswell,9,30,74,185,81,12250000,7470000,669081600,7
ATL,Steelers,29,WR,Diontae,Johnson,Diontae Johnson,18,25,70,181,81,3150000,1120000,836524800,2
ATL,Steelers,29,CB,Joe,Haden,Joe Haden,23,32,71,195,81,7000000,8580000,608515200,11
ATL,Seahawks,28,P,Michael,Dickson,Michael Dickson,4,25,74,208,81,11080000,7070000,820713600,3
CHI,Buccaneers,6,HB,Ronald,Jones II,Ronald Jones II,27,24,71,210,81,3840000,3240000,870566400,3
ATL,Titans,30,C,Ben,Jones,Ben Jones,60,32,75,308,81,9000000,9880000,615340800,9
ATL,Titans,30,LOLB,Bud,Dupree,Bud Dupree,48,28,76,269,81,49500000,32920000,729475200,6
ARI,Cardinals,7,HB,James,Conner,James Conner,6,26,73,233,80,500000,1250000,799632000,4
ARI,Cardinals,7,K,Matt,Prater,Matt Prater,5,37,70,201,80,4080000,2420000,460944000,14
ATL,Ravens,25,FS,DeShon,Elliott,DeShon Elliott,32,24,73,210,80,2460000,160000,861580800,3
ATL,Ravens,25,WR,Marquise,Brown,Marquise Brown,5,24,69,180,80,1990000,9790000,865382400,2
ATL,Ravens,25,WR,Sammy,Watkins,Sammy Watkins,14,28,73,211,80,500000,4500000,740016000,7
CHI,Bills,3,ROLB,Matt,Milano,Matt Milano,58,27,72,223,80,21000000,20500000,775353600,4
CHI,Bills,3,C,Mitch,Morse,Mitch Morse,60,29,78,305,80,16770000,24400000,703814400,6
ATL,Panthers,21,FS,Jeremy,Chinn,Jeremy Chinn,21,23,75,221,80,3880000,1360000,888451200,1
CHI,Bears,1,C,Cody,Whitehair,Cody Whitehair,65,29,75,309,80,29750000,21730000,710812800,5
CHI,Bears,1,HB,Damien,Williams,Damien Williams,8,29,71,221,80,1000000,130000,702259200,7
CHI,Bengals,2,RE,Trey,Hendrickson,Trey Hendrickson,91,26,76,270,80,43800000,16190000,786585600,4
CHI,Browns,5,LT,Jedrick,Wills Jr,Jedrick Wills Jr,71,22,76,312,80,2000000,17700000,926899200,1
KAN,Cowboys,11,SS,Keanu,Neal,Keanu Neal,42,26,73,211,80,1000000,1000000,806716800,5
KAN,Cowboys,11,ROLB,Leighton,Vander Esch,Leighton Vander Esch,55,25,76,256,80,5160000,6680000,823737600,3
CHI,Broncos,4,CB,Ronald,Darby,Ronald Darby,21,27,71,193,80,11000000,19000000,757468800,6
CHI,Broncos,4,RE,Shelby,Harris,Shelby Harris,96,30,74,290,80,12500000,14500000,681868800,7
ATL,Lions,19,P,Jack,Fox,Jack Fox,3,25,74,215,80,780000,0,841536000,3
ATL,Packers,20,FS,Darnell,Savage,Darnell Savage,26,24,71,198,80,2000000,10510000,870220800,2
ATL,Packers,20,ROLB,Preston,Smith,Preston Smith,91,28,77,265,80,25500000,22500000,721958400,6
ATL,Packers,20,TE,Robert,Tonyan,Robert Tonyan,85,27,77,237,80,3380000,0,767664000,3
KAN,Colts,10,HB,Nyheim,Hines,Nyheim Hines,21,24,69,198,80,3890000,720000,847756800,3
KAN,Chiefs,9,RE,Frank,Clark,Frank Clark,55,28,75,260,80,60500000,43800000,740016000,6
KAN,Chiefs,9,CB,L'Jarius,Sneed,L'Jarius Sneed,38,24,72,193,80,3300000,630000,853804800,1
ATL,Raiders,23,CB,Trayvon,Mullen,Trayvon Mullen,27,23,74,200,80,3640000,3610000,874713600,2
ARI,Chargers,8,QB,Justin,Herbert,Justin Herbert,10,23,78,236,80,2000000,24580000,889488000,1
ATL,Rams,24,RT,Rob,Havenstein,Rob Havenstein,79,29,80,328,80,23390000,10380000,705715200,6
MIA,Dolphins,12,MLB,Benardrick,McKinney,Benardrick McKinney,50,28,76,257,80,46850000,2790000,722131200,6
ATL,Patriots,22,ROLB,Kyle,Van Noy,Kyle Van Noy,53,30,75,250,80,5880000,6000000,669945600,7
ATL,Patriots,22,LG,Michael,Onwenu,Michael Onwenu,71,23,75,350,80,3300000,200000,881712000,1
ATL,Patriots,22,WR,Nelson,Agholor,Nelson Agholor,13,28,72,198,80,22000000,0,738201600,6
ATL,Saints,27,HB,Latavius,Murray,Latavius Murray,28,30,75,230,80,7800000,6600000,667094400,8
ATL,Giants,16,WR,Darius,Slayton,Darius Slayton,86,24,73,190,80,2540000,200000,853027200,2
ATL,Jets,18,WR,Jamison,Crowder,Jamison Crowder,82,28,69,177,80,6350000,16780000,740275200,6
MIA,Eagles,13,DT,Javon,Hargrave,Javon Hargrave,97,28,74,305,80,14000000,14760000,729043200,5
MIA,Eagles,13,TE,Zach,Ertz,Zach Ertz,86,30,77,250,80,19510000,23760000,658195200,8
SFO,49ers,15,CB,K'Waun,Williams,K'Waun Williams,24,30,69,185,80,500000,630000,679276800,6
SFO,49ers,15,RT,Mike,McGlinchey,Mike McGlinchey,69,26,80,310,80,17810000,11400000,789868800,3
SFO,49ers,15,K,Robbie,Gould,Robbie Gould,9,38,72,190,80,5220000,8630000,407980800,16
ATL,Seahawks,28,LG,Gabe,Jackson,Gabe Jackson,65,30,75,335,80,13000000,9580000,679276800,7
CHI,Buccaneers,6,CB,Jamel,Dean,Jamel Dean,35,24,73,208,80,2720000,840000,845337600,2
CHI,Buccaneers,6,TE,O.J.,Howard,O.J. Howard,80,26,78,250,80,5390000,11750000,785203200,4
CHI,Buccaneers,6,CB,Sean,Murphy-Bunting,Sean Murphy-Bunting,23,24,72,195,80,3670000,3710000,866678400,2
ATL,Titans,30,ROLB,Harold,Landry III,Harold Landry III,58,25,74,252,80,4790000,2960000,833932800,3
ARI,Cardinals,7,WR,A.J.,Green,A.J. Green,18,33,76,210,79,500000,3000000,586310400,10
ARI,Cardinals,7,WR,Christian,Kirk,Christian Kirk,13,24,71,200,79,4680000,2360000,848275200,3
ARI,Cardinals,7,CB,Malcolm,Butler,Malcolm Butler,21,31,71,190,79,500000,1660000,636336000,7
ARI,Cardinals,7,ROLB,Markus,Golden,Markus Golden,44,30,75,260,79,2750000,2250000,668822400,6
ATL,Falcons,14,RG,Chris,Lindstrom,Chris Lindstrom,63,24,75,307,79,2000000,12670000,857088000,2
ATL,Falcons,14,FS,Duron,Harmon,Duron Harmon,21,30,73,205,79,500000,490000,664675200,8
ATL,Falcons,14,MLB,Foyesade,Oluokun,Foyesade Oluokun,54,26,74,215,79,3890000,160000,807321600,3
ATL,Falcons,14,TE,Hayden,Hurst,Hayden Hurst,81,28,76,265,79,4920000,3060000,746150400,3
ATL,Ravens,25,LE,Derek,Wolfe,Derek Wolfe,95,31,77,285,79,6000000,6000000,635817600,9
ATL,Ravens,25,HB,Gus,Edwards,Gus Edwards,35,26,73,240,79,8630000,3750000,797731200,3
CHI,Bills,3,HB,Devin,Singletary,Devin Singletary,26,23,67,203,79,2880000,1010000,873244800,2
CHI,Bills,3,CB,Taron,Johnson,Taron Johnson,24,25,71,192,79,3890000,640000,838425600,3
ATL,Panthers,21,DT,Derrick,Brown,Derrick Brown,95,23,77,320,79,2000000,21620000,892598400,1
CHI,Bears,1,DT,Bilal,Nichols,Bilal Nichols,98,24,75,299,79,3890000,280000,842659200,3
CHI,Bears,1,MLB,Danny,Trevathan,Danny Trevathan,59,31,72,237,79,6860000,8400000,638236800,9
CHI,Bears,1,CB,Desmond,Trufant,Desmond Trufant,21,30,72,190,79,1080000,0,652924800,8
CHI,Bengals,2,SS,Ricardo,Allen,Ricardo Allen,37,29,69,186,79,1060000,400000,693014400,7
CHI,Bengals,2,SS,Vonn,Bell,Vonn Bell,24,26,71,205,79,15000000,3000000,787190400,5
CHI,Browns,5,TE,David,Njoku,David Njoku,85,25,76,246,79,4960000,10590000,836956800,4
CHI,Browns,5,RT,Jack,Conklin,Jack Conklin,78,27,78,308,79,13000000,23000000,777081600,5
CHI,Browns,5,SS,Ronnie,Harrison Jr,Ronnie Harrison Jr,33,24,75,214,79,3990000,400000,861321600,3
KAN,Cowboys,11,K,Greg,Zuerlein,Greg Zuerlein,2,33,72,191,79,5500000,1990000,567561600,9
CHI,Broncos,4,WR,Jerry,Jeudy,Jerry Jeudy,10,22,73,193,79,2000000,13180000,924912000,1
ATL,Lions,19,MLB,Jamie,Collins,Jamie Collins,8,31,75,255,79,11000000,14240000,624844800,8
ATL,Lions,19,LOLB,Romeo,Okwara,Romeo Okwara,95,26,76,263,79,17500000,16000000,804556800,5
ATL,Lions,19,WR,Tyrell,Williams,Tyrell Williams,6,29,76,205,79,500000,2500000,697852800,6
KAN,Colts,10,FS,Julian,Blackmon,Julian Blackmon,32,23,72,187,79,3700000,920000,903916800,1
KAN,Chiefs,9,DT,Jarran,Reed,Jarran Reed,90,27,75,306,79,500000,5000000,756000000,5
KAN,Chiefs,9,FS,Juan,Thornhill,Juan Thornhill,22,25,72,205,79,3060000,1570000,814060800,2
ATL,Raiders,23,LT,Kolton,Miller,Kolton Miller,74,25,80,325,79,56160000,12970000,813196800,3
ATL,Rams,24,WR,DeSean,Jackson,DeSean Jackson,1,34,70,175,79,510000,2750000,533779200,13
ATL,Rams,24,LOLB,Leonard,Floyd,Leonard Floyd,54,28,77,240,79,32500000,31500000,715910400,5
MIA,Dolphins,12,CB,Jason,McCourty,Jason McCourty,30,34,71,195,79,500000,490000,555811200,12
MIA,Dolphins,12,CB,Justin,Coleman,Justin Coleman,27,28,71,190,79,3500000,0,733190400,6
MIN,Vikings,31,LOLB,Anthony,Barr,Anthony Barr,55,29,77,255,79,11200000,19260000,700876800,7
MIN,Vikings,31,C,Garrett,Bradbury,Garrett Bradbury,56,26,75,306,79,2000000,10880000,803606400,2
MIN,Vikings,31,QB,Kirk,Cousins,Kirk Cousins,8,33,75,202,79,36000000,61000000,587952000,9
MIN,Vikings,31,CB,Mackensie,Alexander,Mackensie Alexander,24,27,70,192,79,850000,140000,753062400,5
ATL,Patriots,22,LE,Chase,Winovich,Chase Winovich,50,26,75,250,79,2840000,980000,798249600,2
ATL,Patriots,22,HB,Sony,Michel,Sony Michel,26,26,71,215,79,4530000,5080000,792979200,3
ATL,Saints,27,RE,Marcus,Davenport,Marcus Davenport,92,24,78,265,79,15210000,8080000,841795200,3
ATL,Saints,27,K,Wil,Lutz,Wil Lutz,3,27,71,184,79,9390000,10860000,773539200,5
ATL,Giants,16,MLB,Blake,Martinez,Blake Martinez,54,27,74,237,79,9530000,25230000,758073600,5
ATL,Jets,18,FS,Lamarcus,Joyner,Lamarcus Joyner,29,30,68,185,79,500000,2440000,659664000,7
ATL,Steelers,29,RG,Trai,Turner,Trai Turner,66,28,75,320,79,1080000,1920000,740016000,7
SFO,49ers,15,LG,Laken,Tomlinson,Laken Tomlinson,75,29,75,312,79,11820000,5780000,697593600,6
SFO,49ers,15,P,Mitch,Wishnowsky,Mitch Wishnowsky,6,29,74,220,79,2540000,760000,699580800,2
SFO,49ers,15,SS,Tony,Jefferson II,Tony Jefferson II,41,29,71,212,79,850000,0,696470400,7
CHI,Buccaneers,6,P,Bradley,Pinion,Bradley Pinion,8,27,77,240,79,7900000,3100000,770428800,6
CHI,Buccaneers,6,LE,William,Gholston,William Gholston,92,30,78,281,79,27500000,0,680918400,8
ATL,Titans,30,CB,Janoris,Jenkins,Janoris Jenkins,20,32,70,190,79,7500000,7380000,594086400,9
ATL,Commanders,26,SS,Landon,Collins,Landon Collins,26,27,72,218,79,57800000,26200000,758160000,6
ARI,Cardinals,7,SS,Isaiah,Simmons,Isaiah Simmons,9,23,76,238,78,2000000,18670000,901411200,1
ARI,Cardinals,7,LG,Justin,Pugh,Justin Pugh,67,31,77,311,78,30350000,10000000,650678400,8
ATL,Ravens,25,SS,Chuck,Clark,Chuck Clark,36,26,72,205,78,7030000,9060000,798249600,4
ATL,Ravens,25,TE,Nick,Boyle,Nick Boyle,86,28,76,270,78,9000000,16330000,729907200,6
ATL,Ravens,25,ROLB,Pernell,McPhee,Pernell McPhee,90,32,75,265,78,540000,450000,598320000,10
ATL,Panthers,21,C,Matt,Paradis,Matt Paradis,61,31,75,300,78,10730000,7810000,624153600,7
ATL,Panthers,21,ROLB,Shaq,Thompson,Shaq Thompson,54,27,72,230,78,27950000,32050000,766886400,6
CHI,Bears,1,TE,Jimmy,Graham,Jimmy Graham,80,34,79,260,78,7500000,8500000,533174400,11
CHI,Bears,1,SS,Tashaun,Gipson Sr,Tashaun Gipson Sr,38,31,71,212,78,500000,1310000,649987200,9
CHI,Bengals,2,CB,Chidobe,Awuzie,Chidobe Awuzie,22,26,72,202,78,14050000,7500000,801273600,4
CHI,Bengals,2,WR,Tee,Higgins,Tee Higgins,85,22,76,216,78,3400000,5280000,916617600,1
CHI,Bengals,2,CB,Trae,Waynes,Trae Waynes,26,29,72,190,78,27000000,15000000,712022400,6
CHI,Browns,5,FB,Andy,Janovich,Andy Janovich,31,28,73,238,78,4050000,1340000,738115200,5
CHI,Broncos,4,K,Brandon,McManus,Brandon McManus,8,30,75,201,78,14200000,7250000,680400000,8
CHI,Broncos,4,WR,Tim,Patrick,Tim Patrick,81,27,76,210,78,3380000,0,754012800,4
ATL,Lions,19,HB,D'Andre,Swift,D'Andre Swift,32,22,68,215,78,3390000,5150000,916272000,1
ATL,Lions,19,LT,Taylor,Decker,Taylor Decker,68,27,79,318,78,29150000,40850000,777600000,5
ATL,Packers,20,WR,Devin,Funchess,Devin Funchess,11,27,76,225,78,1370000,1000000,769478400,6
ATL,Packers,20,K,Mason,Crosby,Mason Crosby,2,36,73,207,78,8230000,3660000,463017600,14
KAN,Colts,10,ROLB,Bobby,Okereke,Bobby Okereke,58,25,73,239,78,2750000,880000,838598400,2
KAN,Colts,10,TE,Jack,Doyle,Jack Doyle,84,31,78,262,78,16390000,10250000,641865600,8
ATL,Jaguars,17,CB,C.J.,Henderson,C.J. Henderson,23,22,73,204,78,2000000,18920000,907113600,1
ATL,Jaguars,17,CB,Sidney,Jones IV,Sidney Jones IV,21,25,72,181,78,1150000,400000,832636800,4
ATL,Jaguars,17,QB,Trevor,Lawrence,Trevor Lawrence,16,21,78,215,78,36793489,24110000,939168000,0
KAN,Chiefs,9,RG,Laurent,Duvernay-Tardif,Laurent Duvernay-Tardif,76,30,77,321,78,500000,4250000,666230400,7
KAN,Chiefs,9,WR,Mecole,Hardman,Mecole Hardman,17,23,70,187,78,3130000,1870000,889660800,2
ATL,Raiders,23,RE,Clelin,Ferrell,Clelin Ferrell,99,24,76,265,78,2000000,29360000,863827200,2
ATL,Raiders,23,WR,Henry,Ruggs III,Henry Ruggs III,11,22,71,190,78,2000000,14670000,917136000,1
ATL,Raiders,23,DT,Johnathan,Hankins,Johnathan Hankins,90,29,75,340,78,500000,3000000,701913600,8
ATL,Raiders,23,RE,Yannick,Ngakoue,Yannick Ngakoue,91,26,74,246,78,5500000,20500000,796608000,5
ARI,Chargers,8,MLB,Kenneth,Murray Jr,Kenneth Murray Jr,9,22,74,241,78,2000000,10980000,911260800,1
MIA,Dolphins,12,RE,Christian,Wilkins,Christian Wilkins,94,25,76,315,78,2000000,13430000,819417600,2
MIA,Dolphins,12,MLB,Jerome,Baker,Jerome Baker,55,24,74,225,78,4380000,960000,851472000,3
MIN,Vikings,31,RT,Brian,O'Neill,Brian O'Neill,75,25,79,297,78,4470000,1280000,811123200,3
ATL,Patriots,22,FS,Adrian,Phillips,Adrian Phillips,21,29,71,210,78,2750000,2970000,701740800,7
ATL,Patriots,22,HB,James,White,James White,28,29,70,205,78,500000,710000,697075200,7
ATL,Patriots,22,SS,Kyle,Dugger,Kyle Dugger,23,25,73,220,78,4230000,4090000,827452800,1
ATL,Patriots,22,RE,Lawrence,Guy,Lawrence Guy,93,31,76,315,78,9500000,1950000,637632000,10
ATL,Giants,16,DT,Danny,Shelton,Danny Shelton,75,28,74,345,78,500000,490000,745804800,6
ATL,Jets,18,DT,Sheldon,Rankins,Sheldon Rankins,98,27,74,305,78,6000000,4750000,765244800,5
MIA,Eagles,13,FS,Rodney,McLeod Jr,Rodney McLeod Jr,23,31,70,195,78,1580000,1830000,646099200,9
ATL,Steelers,29,QB,Ben,Roethlisberger,Ben Roethlisberger,7,39,77,240,78,10080000,66030000,383875200,17
ATL,Steelers,29,WR,Chase,Claypool,Chase Claypool,11,23,76,238,78,3840000,2770000,899769600,1
ATL,Steelers,29,MLB,Vince,Williams,Vince Williams,98,31,73,233,78,850000,0,630720000,8
SFO,49ers,15,WR,Brandon,Aiyuk,Brandon Aiyuk,11,23,72,200,78,2110000,10430000,890092800,1
SFO,49ers,15,LOLB,Dre,Greenlaw,Dre Greenlaw,57,24,72,230,78,2520000,320000,864518400,2
SFO,49ers,15,DT,Javon,Kinlaw,Javon Kinlaw,99,23,77,319,78,2000000,13490000,875836800,1
SFO,49ers,15,DT,Maurice,Hurst,Maurice Hurst,96,26,74,291,78,920000,130000,799977600,3
ATL,Seahawks,28,RE,Carlos,Dunlap II,Carlos Dunlap II,8,32,78,285,78,5600000,3800000,604627200,11
CHI,Buccaneers,6,HB,Leonard,Fournette,Leonard Fournette,7,26,72,228,78,500000,2750000,790387200,4
ATL,Commanders,26,LT,Charles,Leno Jr,Charles Leno Jr,72,29,75,307,78,2000000,2000000,686966400,7
ARI,Cardinals,7,HB,Chase,Edmonds,Chase Edmonds,2,25,69,210,77,2460000,440000,829353600,3
ARI,Cardinals,7,CB,Darqueze,Dennard,Darqueze Dennard,30,29,71,198,77,850000,0,687052800,7
ATL,Falcons,14,CB,A.J.,Terrell Jr,A.J. Terrell Jr,24,22,73,195,77,2000000,12300000,906508800,1
ATL,Falcons,14,CB,Fabian,Moreau,Fabian Moreau,22,27,72,204,77,500000,490000,765849600,4
ATL,Ravens,25,RT,Alejandro,Villanueva,Alejandro Villanueva,78,32,81,320,77,6500000,7500000,590889600,7
ATL,Ravens,25,RT,Ja'Wuan,James,Ja'Wuan James,60,29,78,312,77,3500000,500000,707529600,7
ATL,Ravens,25,MLB,L.J.,Fort,L.J. Fort,3,31,72,232,77,500000,490000,631324800,8
ATL,Ravens,25,CB,Tavon,Young,Tavon Young,25,27,69,185,77,17850000,10150000,763603200,5
CHI,Bills,3,RE,Mario,Addison,Mario Addison,97,33,75,260,77,14900000,13500000,557884800,10
ATL,Panthers,21,DT,DaQuan,Jones,DaQuan Jones,90,29,76,322,77,2050000,2000000,692928000,7
CHI,Bears,1,K,Cairo,Santos,Cairo Santos,2,29,68,160,77,5930000,2070000,689904000,7
CHI,Bears,1,WR,Darnell,Mooney,Darnell Mooney,11,23,70,174,77,3300000,280000,878083200,1
CHI,Bears,1,LG,James,Daniels,James Daniels,68,23,75,310,77,4570000,3120000,874108800,3
CHI,Bears,1,CB,Jaylon,Johnson,Jaylon Johnson,33,22,72,193,77,3790000,2680000,924480000,1
CHI,Bengals,2,QB,Joe,Burrow,Joe Burrow,9,24,76,221,77,2000000,34200000,850176000,1
CHI,Bengals,2,DT,Larry,Ogunjobi,Larry Ogunjobi,65,27,75,305,77,1590000,4600000,770601600,4
CHI,Browns,5,P,Jamie,Gillan,Jamie Gillan,7,24,73,207,77,1760000,0,867974400,2
KAN,Cowboys,11,FS,Damontae,Kazee,Damontae Kazee,35,28,71,174,77,600000,390000,739238400,4
KAN,Cowboys,11,LOLB,Jaylon,Smith,Jaylon Smith,9,26,74,245,77,51750000,18740000,803088000,5
KAN,Cowboys,11,RE,Randy,Gregory,Randy Gregory,94,28,78,255,77,2980000,360000,722476800,6
KAN,Cowboys,11,HB,Tony,Pollard,Tony Pollard,20,24,72,210,77,2540000,650000,862358400,2
CHI,Broncos,4,RG,Graham,Glasgow,Graham Glasgow,61,29,78,308,77,21100000,22870000,714182400,5
ATL,Lions,19,HB,Jamaal,Williams,Jamaal Williams,30,26,72,213,77,3250000,2750000,796867200,4
ATL,Lions,19,QB,Jared,Goff,Jared Goff,16,26,76,223,77,82830000,58630000,782092800,5
ATL,Texans,32,HB,David,Johnson,David Johnson,31,29,73,224,77,15250000,15510000,692841600,6
ATL,Texans,32,HB,Mark,Ingram II,Mark Ingram II,2,31,69,215,77,1840000,500000,630201600,10
ATL,Texans,32,WR,Randall,Cobb,Randall Cobb,18,31,70,195,77,9250000,17730000,651283200,10
ATL,Texans,32,MLB,Zach,Cunningham,Zach Cunningham,41,26,75,237,77,36000000,23430000,787190400,4
KAN,Colts,10,SS,Khari,Willis,Khari Willis,37,25,71,213,77,2540000,760000,831427200,2
